X__gid,cod,tipo,cveigecem,nom_mun,deleg,cveinegi,nom_reg,num_reg,uso,tipologia,valm2,distrito_centro,area,distrito1_nombre,distrito1_puntos,distrito1_area,distrito2_nombre,distrito2_puntos,distrito2_area,distrito3_nombre,distrito3_puntos,distrito3_area,distrito4_nombre,distrito4_puntos,distrito4_area,distrito5_nombre,distrito5_puntos,distrito5_area
2067,104,H1,117,HUEYPOXTLA,Ecatepec de Morelos,15036,Zumpango,XVI,Habitacional precario,Habitacional,NA,134,274492.1664,134,572,274492.17,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
5944,82,H2,92,TLALNEPANTLA DE BAZ,Naucalpan de Juárez,15104,Tlalnepantla,XII,Habitacional popular,Habitacional,NA,139,1305219.473,139,355,810057.54,140,213,486034.52,149,4,9127.41,0,0,0.00,0,0,0.00
1705,156,I2,121,CUAUTITLÁN IZCALLI,Naucalpan de Juárez,15121,Cuautitlán Izcalli,IV,Industrial ligera,Industrial,NA,128,646657.0208,126,1,1128.55,128,572,645528.47,0,0,0.00,0,0,0.00,0,0,0.00
1380,9,H2,83,CHICOLOAPAN,Texcoco,15029,Chimalhuacán,III,Habitacional popular,Habitacional,NA,189,34830.33384,188,13,790.22,189,560,34040.12,0,0,0.00,0,0,0.00,0,0,0.00
2336,14,I1,15,IXTAPALUCA,Nezahualcóyotl,15039,Chimalhuacán,III,Industrial económica,Industrial,NA,196,686322.9674,195,1,1197.77,196,569,681531.88,198,3,3593.31,0,0,0.00,0,0,0.00
5918,54,H1,21,TLALMANALCO,Nezahualcóyotl,15103,Amecameca,I,Habitacional precario,Habitacional,NA,205,218290.4316,205,573,218290.43,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
105,6,H3,80,ACOLMAN,Ecatepec de Morelos,15002,Ecatepec,V,Habitacional interés social,Habitacional,NA,171,416557.6906,171,574,416557.69,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
591,31,H1,10,AMECAMECA,Nezahualcóyotl,15009,Amecameca,I,Habitacional precario,Habitacional,NA,207,1368453.605,207,574,1368453.60,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
727,102,H4,100,ATIZAPÁN DE ZARAGOZA,Naucalpan de Juárez,15013,Tlalnepantla,XII,Habitacional residencial medio,Habitacional,NA,117,96552.2569,116,10,1682.10,117,564,94870.16,0,0,0.00,0,0,0.00,0,0,0.00
1135,170,H3,9,CHALCO,Nezahualcóyotl,15025,Amecameca,I,Habitacional interés social,Habitacional,NA,206,320231.234,206,574,320231.23,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
2133,24,H2,95,HUIXQUILUCAN,Naucalpan de Juárez,15037,Naucalpan,VIII,Habitacional popular,Habitacional,NA,100,1969222.028,100,574,1969222.03,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
2126,125,H1,117,HUEYPOXTLA,Ecatepec de Morelos,15036,Zumpango,XVI,Habitacional precario,Habitacional,NA,134,321244.7941,134,574,321244.79,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
2186,13,H6,95,HUIXQUILUCAN,Naucalpan de Juárez,15037,Naucalpan,VIII,Habitacional residencial muy bueno,Habitacional,NA,101,561922.7059,101,574,561922.71,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
3523,82,C3,98,NAUCALPAN DE JUÁREZ,Naucalpan de Juárez,15057,Naucalpan,VIII,Comercial alto,Comercial,NA,108,221161.9314,108,566,218079.54,109,8,3082.40,0,0,0.00,0,0,0.00,0,0,0.00
4331,21,I1,46,SAN MARTÍN DE LAS PIRÁMIDES,Texcoco,15075,Ecatepec,V,Industrial económica,Industrial,NA,171,1079445.011,171,574,1079445.01,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
6585,23,H3,7,TULTEPEC,Ecatepec de Morelos,15108,Tultitlán,XIV,Habitacional interés social,Habitacional,NA,136,144173.704,136,574,144173.70,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
5929,16,H2,21,TLALMANALCO,Nezahualcóyotl,15103,Amecameca,I,Habitacional popular,Habitacional,NA,205,233872.1695,205,574,233872.17,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
6079,8,H3,92,TLALNEPANTLA DE BAZ,Naucalpan de Juárez,15104,Tlalnepantla,XII,Habitacional interés social,Habitacional,NA,113,323448.8995,113,574,323448.90,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
6596,14,H1,7,TULTEPEC,Ecatepec de Morelos,15108,Tultitlán,XIV,Habitacional precario,Habitacional,NA,136,6318361.302,136,574,6318361.30,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
634,19,I1,116,APAXCO,Ecatepec de Morelos,15010,Zumpango,XVI,Industrial económica,Industrial,NA,134,346258.0348,134,575,346258.03,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1646,20,E1,1,CUAUTITLÁN,Naucalpan de Juárez,15024,Tultitlán,XIV,Equipamiento,Equipamiento,NA,128,40480.04274,128,575,40480.04,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1908,141,H3,94,ECATEPEC DE MORELOS,Ecatepec de Morelos,15033,Ecatepec,V,Habitacional interés social,Habitacional,NA,147,40072.4125,147,575,40072.41,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
3532,96,H2,98,NAUCALPAN DE JUÁREZ,Naucalpan de Juárez,15057,Naucalpan,VIII,Habitacional popular,Habitacional,NA,106,602062.8454,105,4,4188.26,106,571,597874.58,0,0,0.00,0,0,0.00,0,0,0.00
3752,118,E1,99,NICOLÁS ROMERO,Naucalpan de Juárez,15060,Naucalpan,VIII,Equipamiento,Equipamiento,NA,119,186855.1834,119,575,186855.18,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
5451,4,I1,20,TEPETLIXPA,Nezahualcóyotl,15094,Amecameca,I,Industrial económica,Industrial,NA,207,81052.53278,207,575,81052.53,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
5987,98,H3,92,TLALNEPANTLA DE BAZ,Naucalpan de Juárez,15104,Tlalnepantla,XII,Habitacional interés social,Habitacional,NA,114,283630.1159,114,430,212106.00,115,145,71524.12,0,0,0.00,0,0,0.00,0,0,0.00
96,70,H1,80,ACOLMAN,Ecatepec de Morelos,15002,Ecatepec,V,Habitacional precario,Habitacional,NA,172,167648.0099,172,576,167648.01,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
2053,28,I2,3,HUEHUETOCA,Naucalpan de Juárez,15035,Cuautitlán Izcalli,IV,Industrial ligera,Industrial,NA,133,687177.8911,133,576,687177.89,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
2305,132,H2,15,IXTAPALUCA,Nezahualcóyotl,15039,Chimalhuacán,III,Habitacional popular,Habitacional,NA,195,333455.297,195,576,333455.30,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
3522,90,H5,98,NAUCALPAN DE JUÁREZ,Naucalpan de Juárez,15057,Naucalpan,VIII,Habitacional residencial bueno,Habitacional,NA,111,291967.5101,108,334,169300.60,111,242,122666.91,0,0,0.00,0,0,0.00,0,0,0.00
4655,101,H4,47,TECÁMAC,Ecatepec de Morelos,15081,Ecatepec,V,Habitacional residencial medio,Habitacional,NA,166,643580.4099,166,576,643580.41,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
6605,20,C3,8,TULTITLÁN,Ecatepec de Morelos,15109,Tultitlán,XIV,Comercial alto,Comercial,NA,137,36353.45093,137,562,35469.86,138,14,883.59,0,0,0.00,0,0,0.00,0,0,0.00
152,56,I1,80,ACOLMAN,Ecatepec de Morelos,15002,Ecatepec,V,Industrial económica,Industrial,NA,170,117044.1158,170,575,116638.42,171,2,405.70,0,0,0.00,0,0,0.00,0,0,0.00
1379,17,H3,83,CHICOLOAPAN,Texcoco,15029,Chimalhuacán,III,Habitacional interés social,Habitacional,NA,188,296254.6472,188,574,294714.33,191,3,1540.32,0,0,0.00,0,0,0.00,0,0,0.00
1581,2,H1,2,COYOTEPEC,Naucalpan de Juárez,15023,Cuautitlán Izcalli,IV,Habitacional precario,Habitacional,NA,132,1122730.39,132,577,1122730.39,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1900,18,C2,94,ECATEPEC DE MORELOS,Ecatepec de Morelos,15033,Ecatepec,V,Comercial medio,Comercial,NA,160,194585.5284,160,577,194585.53,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
3512,95,H2,98,NAUCALPAN DE JUÁREZ,Naucalpan de Juárez,15057,Naucalpan,VIII,Habitacional popular,Habitacional,NA,106,950776.1808,106,361,594853.04,107,216,355923.15,0,0,0.00,0,0,0.00,0,0,0.00
3730,19,H3,99,NICOLÁS ROMERO,Naucalpan de Juárez,15060,Naucalpan,VIII,Habitacional interés social,Habitacional,NA,121,288420.3779,121,577,288420.38,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
4685,99,H3,47,TECÁMAC,Ecatepec de Morelos,15081,Ecatepec,V,Habitacional interés social,Habitacional,NA,167,56487.96017,167,577,56487.96,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
6083,15,H2,92,TLALNEPANTLA DE BAZ,Naucalpan de Juárez,15104,Tlalnepantla,XII,Habitacional popular,Habitacional,NA,112,264791.0242,110,6,2753.46,112,571,262037.56,0,0,0.00,0,0,0.00,0,0,0.00
3652,37,H1,119,NEXTLALPAN,Ecatepec de Morelos,15059,Zumpango,XVI,Habitacional precario,Habitacional,NA,135,66790.71526,135,578,66790.72,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1888,106,H3,94,ECATEPEC DE MORELOS,Ecatepec de Morelos,15033,Ecatepec,V,Habitacional interés social,Habitacional,NA,161,65517.8675,161,554,62797.40,162,24,2720.47,0,0,0.00,0,0,0.00,0,0,0.00
3686,2,H2,87,NEZAHUALCÓYOTL,Nezahualcóyotl,15058,Nezahualcoyotl,IX,Habitacional popular,Habitacional,NA,178,6882474.715,177,232,2762515.80,178,336,4000884.96,181,10,119073.96,0,0,0.00,0,0,0.00
2291,69,H3,15,IXTAPALUCA,Nezahualcóyotl,15039,Chimalhuacán,III,Habitacional interés social,Habitacional,NA,198,128026.1482,198,578,128026.15,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
3608,50,E1,98,NAUCALPAN DE JUÁREZ,Naucalpan de Juárez,15057,Naucalpan,VIII,Equipamiento,Equipamiento,NA,108,755057.8064,108,428,559108.55,109,150,195949.26,0,0,0.00,0,0,0.00,0,0,0.00
4723,94,E1,47,TECÁMAC,Ecatepec de Morelos,15081,Ecatepec,V,Equipamiento,Equipamiento,NA,166,121459.4882,166,578,121459.49,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1904,57,H3,94,ECATEPEC DE MORELOS,Ecatepec de Morelos,15033,Ecatepec,V,Habitacional interés social,Habitacional,NA,163,383871.0161,163,579,383871.02,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
601,101,H4,10,AMECAMECA,Nezahualcóyotl,15009,Amecameca,I,Habitacional residencial medio,Habitacional,NA,207,100801.7354,207,579,100801.74,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
637,1,H2,116,APAXCO,Ecatepec de Morelos,15010,Zumpango,XVI,Habitacional popular,Habitacional,NA,134,2001551.873,134,579,2001551.87,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1925,193,C3,94,ECATEPEC DE MORELOS,Ecatepec de Morelos,15033,Ecatepec,V,Comercial alto,Comercial,NA,161,283634.0262,161,579,283634.03,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1223,114,H2,9,CHALCO,Nezahualcóyotl,15025,Amecameca,I,Habitacional popular,Habitacional,NA,202,1019310.079,201,1,1760.47,202,578,1017549.61,0,0,0.00,0,0,0.00,0,0,0.00
4703,110,H2,47,TECÁMAC,Ecatepec de Morelos,15081,Ecatepec,V,Habitacional popular,Habitacional,NA,166,400119.781,166,579,400119.78,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
3598,60,H5,98,NAUCALPAN DE JUÁREZ,Naucalpan de Juárez,15057,Naucalpan,VIII,Habitacional residencial bueno,Habitacional,NA,100,3062942.983,100,579,3062942.98,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
4720,65,H4,47,TECÁMAC,Ecatepec de Morelos,15081,Ecatepec,V,Habitacional residencial medio,Habitacional,NA,165,1099721.891,164,100,189934.70,165,479,909787.19,0,0,0.00,0,0,0.00,0,0,0.00
5961,87,H3,92,TLALNEPANTLA DE BAZ,Naucalpan de Juárez,15104,Tlalnepantla,XII,Habitacional interés social,Habitacional,NA,139,54861.17737,139,579,54861.18,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
6000,103,H3,92,TLALNEPANTLA DE BAZ,Naucalpan de Juárez,15104,Tlalnepantla,XII,Habitacional interés social,Habitacional,NA,114,25166.09507,114,579,25166.10,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
725,54,H2,100,ATIZAPÁN DE ZARAGOZA,Naucalpan de Juárez,15013,Tlalnepantla,XII,Habitacional popular,Habitacional,NA,116,2714637.788,116,569,2663153.28,118,11,51484.51,0,0,0.00,0,0,0.00,0,0,0.00
3570,33,H4,98,NAUCALPAN DE JUÁREZ,Naucalpan de Juárez,15057,Naucalpan,VIII,Habitacional residencial medio,Habitacional,NA,108,90450.65067,108,580,90450.65,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
7411,187,H3,115,ZUMPANGO,Ecatepec de Morelos,15120,Zumpango,XVI,Habitacional interés social,Habitacional,NA,135,18546.47892,135,580,18546.48,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1249,111,C2,9,CHALCO,Nezahualcóyotl,15025,Amecameca,I,Comercial medio,Comercial,NA,203,247509.2776,203,547,233025.09,206,34,14484.19,0,0,0.00,0,0,0.00,0,0,0.00
1483,43,H1,93,COACALCO DE BERRIOZÁBAL,Ecatepec de Morelos,15020,Tultitlán,XIV,Habitacional precario,Habitacional,NA,141,74731.95902,138,1,128.63,141,580,74603.33,0,0,0.00,0,0,0.00,0,0,0.00
2141,58,C2,95,HUIXQUILUCAN,Naucalpan de Juárez,15037,Naucalpan,VIII,Comercial medio,Comercial,NA,101,77322.51777,101,581,77322.52,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
3580,80,H5,98,NAUCALPAN DE JUÁREZ,Naucalpan de Juárez,15057,Naucalpan,VIII,Habitacional residencial bueno,Habitacional,NA,108,2604326.345,107,4,17929.96,108,577,2586396.39,0,0,0.00,0,0,0.00,0,0,0.00
4696,51,H3,47,TECÁMAC,Ecatepec de Morelos,15081,Ecatepec,V,Habitacional interés social,Habitacional,NA,164,307467.2276,164,581,307467.23,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
5526,3,I2,6,TEPOTZOTLÁN,Naucalpan de Juárez,15095,Cuautitlán Izcalli,IV,Industrial ligera,Industrial,NA,128,585325.5909,122,35,35260.58,128,546,550065.01,0,0,0.00,0,0,0.00,0,0,0.00
954,110,C2,44,AXAPUSCO,Texcoco,15016,Ecatepec,V,Comercial medio,Comercial,NA,171,58283.83388,171,582,58283.83,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1507,14,E1,93,COACALCO DE BERRIOZÁBAL,Ecatepec de Morelos,15020,Tultitlán,XIV,Equipamiento,Equipamiento,NA,141,772610.0402,141,582,772610.04,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1867,187,H3,94,ECATEPEC DE MORELOS,Ecatepec de Morelos,15033,Ecatepec,V,Habitacional interés social,Habitacional,NA,168,21007.21017,163,1,36.09,168,581,20971.12,0,0,0.00,0,0,0.00,0,0,0.00
6604,6,H3,8,TULTITLÁN,Ecatepec de Morelos,15109,Tultitlán,XIV,Habitacional interés social,Habitacional,NA,129,340256.4515,129,582,340256.45,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
3744,104,H3,99,NICOLÁS ROMERO,Naucalpan de Juárez,15060,Naucalpan,VIII,Habitacional interés social,Habitacional,NA,123,89565.90676,123,583,89565.91,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
7406,175,H2,115,ZUMPANGO,Ecatepec de Morelos,15120,Zumpango,XVI,Habitacional popular,Habitacional,NA,134,89566.77535,134,583,89566.78,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1830,151,I2,94,ECATEPEC DE MORELOS,Ecatepec de Morelos,15033,Ecatepec,V,Industrial ligera,Industrial,NA,169,46058.52992,169,584,46058.53,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
5514,23,H2,6,TEPOTZOTLÁN,Naucalpan de Juárez,15095,Cuautitlán Izcalli,IV,Habitacional popular,Habitacional,NA,122,734594.2332,122,584,734594.23,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
6620,40,H2,8,TULTITLÁN,Ecatepec de Morelos,15109,Tultitlán,XIV,Habitacional popular,Habitacional,NA,138,1631753.433,130,1,2794.10,137,108,301762.62,138,475,1327196.71,0,0,0.00,0,0,0.00
629,22,I3,116,APAXCO,Ecatepec de Morelos,15010,Zumpango,XVI,Industrial mediana,Industrial,NA,134,405162.6898,134,585,405162.69,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
2112,117,H1,117,HUEYPOXTLA,Ecatepec de Morelos,15036,Zumpango,XVI,Habitacional precario,Habitacional,NA,134,236897.0606,134,585,236897.06,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
2215,19,H1,96,ISIDRO FABELA,Naucalpan de Juárez,15038,Naucalpan,VIII,Habitacional precario,Habitacional,NA,100,511393.1963,100,585,511393.20,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
2462,1,H2,118,JALTENCO,Ecatepec de Morelos,15044,Zumpango,XVI,Habitacional popular,Habitacional,NA,135,2978136.349,135,585,2978136.35,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
3987,29,C2,43,OTUMBA,Texcoco,15065,Ecatepec,V,Comercial medio,Comercial,NA,171,28039.08751,171,585,28039.09,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
4676,69,H4,47,TECÁMAC,Ecatepec de Morelos,15081,Ecatepec,V,Habitacional residencial medio,Habitacional,NA,164,3061312.305,164,362,1894350.52,165,223,1166961.78,0,0,0.00,0,0,0.00,0,0,0.00
4642,73,H1,47,TECÁMAC,Ecatepec de Morelos,15081,Ecatepec,V,Habitacional precario,Habitacional,NA,166,1230229.444,166,585,1230229.44,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
6830,35,C2,122,VALLE DE CHALCO SOLIDARIDAD,Nezahualcóyotl,15122,Amecameca,I,Comercial medio,Comercial,NA,200,142466.3718,200,585,142466.37,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1573,1,H2,13,COCOTITLÁN,Nezahualcóyotl,15022,Amecameca,I,Habitacional popular,Habitacional,NA,206,786190.7682,206,586,786190.77,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1733,144,H4,121,CUAUTITLÁN IZCALLI,Naucalpan de Juárez,15121,Cuautitlán Izcalli,IV,Habitacional residencial medio,Habitacional,NA,123,2559421.427,123,586,2559421.43,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
6631,38,H2,8,TULTITLÁN,Ecatepec de Morelos,15109,Tultitlán,XIV,Habitacional popular,Habitacional,NA,130,738101.9914,130,586,738101.99,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
6601,23,H2,8,TULTITLÁN,Ecatepec de Morelos,15109,Tultitlán,XIV,Habitacional popular,Habitacional,NA,130,3621309.403,130,586,3621309.40,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
910,77,E1,44,AXAPUSCO,Texcoco,15016,Ecatepec,V,Equipamiento,Equipamiento,NA,171,377647.1961,171,587,377647.20,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1838,128,H4,94,ECATEPEC DE MORELOS,Ecatepec de Morelos,15033,Ecatepec,V,Habitacional residencial medio,Habitacional,NA,158,226014.7163,158,587,226014.72,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1492,49,E1,93,COACALCO DE BERRIOZÁBAL,Ecatepec de Morelos,15020,Tultitlán,XIV,Equipamiento,Equipamiento,NA,141,18453.9806,141,587,18453.98,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1612,9,H4,1,CUAUTITLÁN,Naucalpan de Juárez,15024,Tultitlán,XIV,Habitacional residencial medio,Habitacional,NA,131,602704.9546,130,3,3080.26,131,584,599624.69,0,0,0.00,0,0,0.00,0,0,0.00
1877,97,H2,94,ECATEPEC DE MORELOS,Ecatepec de Morelos,15033,Ecatepec,V,Habitacional popular,Habitacional,NA,168,1102771.924,167,5,9393.29,168,582,1093378.64,0,0,0.00,0,0,0.00,0,0,0.00
4643,66,H3,47,TECÁMAC,Ecatepec de Morelos,15081,Ecatepec,V,Habitacional interés social,Habitacional,NA,167,825986.3562,166,79,111163.41,167,508,714822.95,0,0,0.00,0,0,0.00,0,0,0.00
5953,152,I2,92,TLALNEPANTLA DE BAZ,Naucalpan de Juárez,15104,Tlalnepantla,XII,Industrial ligera,Industrial,NA,115,94610.9779,115,560,90259.20,129,27,4351.78,0,0,0.00,0,0,0.00,0,0,0.00
6628,53,H2,8,TULTITLÁN,Ecatepec de Morelos,15109,Tultitlán,XIV,Habitacional popular,Habitacional,NA,138,526951.6126,138,587,526951.61,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
2254,54,I1,15,IXTAPALUCA,Nezahualcóyotl,15039,Chimalhuacán,III,Industrial económica,Industrial,NA,197,393394.9003,197,588,393394.90,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
5502,32,H2,6,TEPOTZOTLÁN,Naucalpan de Juárez,15095,Cuautitlán Izcalli,IV,Habitacional popular,Habitacional,NA,122,501041.3365,122,588,501041.34,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
150,55,H2,80,ACOLMAN,Ecatepec de Morelos,15002,Ecatepec,V,Habitacional popular,Habitacional,NA,169,443038.5951,169,486,365563.26,170,103,77475.34,0,0,0.00,0,0,0.00,0,0,0.00
570,7,H1,10,AMECAMECA,Nezahualcóyotl,15009,Amecameca,I,Habitacional precario,Habitacional,NA,207,966255.0928,207,589,966255.09,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1351,105,H1,82,CHIAUTLA,Texcoco,15028,Texcoco,XI,Habitacional precario,Habitacional,NA,172,296679.6078,172,589,296679.61,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1409,8,H1,84,CHICONCUAC,Texcoco,15030,Texcoco,XI,Habitacional precario,Habitacional,NA,172,479787.5516,172,589,479787.55,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1595,10,H2,1,CUAUTITLÁN,Naucalpan de Juárez,15024,Tultitlán,XIV,Habitacional popular,Habitacional,NA,131,202827.6754,130,4,1377.44,131,585,201450.24,0,0,0.00,0,0,0.00,0,0,0.00
2287,71,H1,15,IXTAPALUCA,Nezahualcóyotl,15039,Chimalhuacán,III,Habitacional precario,Habitacional,NA,197,930994.0641,191,2,3161.27,195,72,113805.73,197,515,814027.07,0,0,0.00,0,0,0.00
3705,62,H4,87,NEZAHUALCÓYOTL,Nezahualcóyotl,15058,Nezahualcoyotl,IX,Habitacional residencial medio,Habitacional,NA,153,2001354.118,152,14,47570.39,153,575,1953783.73,0,0,0.00,0,0,0.00,0,0,0.00
5429,7,H4,20,TEPETLIXPA,Nezahualcóyotl,15094,Amecameca,I,Habitacional residencial medio,Habitacional,NA,207,143285.8648,207,589,143285.86,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1453,32,H1,85,CHIMALHUACÁN,Texcoco,15031,Chimalhuacán,III,Habitacional precario,Habitacional,NA,187,770801.0563,187,590,770801.06,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1625,29,H1,1,CUAUTITLÁN,Naucalpan de Juárez,15024,Tultitlán,XIV,Habitacional precario,Habitacional,NA,131,550074.7586,131,590,550074.76,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1196,4,H2,9,CHALCO,Nezahualcóyotl,15025,Amecameca,I,Habitacional popular,Habitacional,NA,206,42804.66935,206,590,42804.67,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1635,65,C2,1,CUAUTITLÁN,Naucalpan de Juárez,15024,Tultitlán,XIV,Comercial medio,Comercial,NA,130,115382.5286,130,590,115382.53,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
3569,103,E1,98,NAUCALPAN DE JUÁREZ,Naucalpan de Juárez,15057,Naucalpan,VIII,Equipamiento,Equipamiento,NA,110,157292.0022,110,590,157292.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
5441,13,H5,20,TEPETLIXPA,Nezahualcóyotl,15094,Amecameca,I,Habitacional residencial bueno,Habitacional,NA,207,1042920.576,207,590,1042920.58,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
6104,137,H2,92,TLALNEPANTLA DE BAZ,Naucalpan de Juárez,15104,Tlalnepantla,XII,Habitacional popular,Habitacional,NA,112,2562.677693,112,387,1678.10,116,204,884.58,0,0,0.00,0,0,0.00,0,0,0.00
2210,12,C2,95,HUIXQUILUCAN,Naucalpan de Juárez,15037,Naucalpan,VIII,Comercial medio,Comercial,NA,101,39992.86278,101,591,39992.86,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1656,21,E1,1,CUAUTITLÁN,Naucalpan de Juárez,15024,Tultitlán,XIV,Equipamiento,Equipamiento,NA,128,24635.53038,128,592,24635.53,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
2253,125,E1,15,IXTAPALUCA,Nezahualcóyotl,15039,Chimalhuacán,III,Equipamiento,Equipamiento,NA,197,405039.3634,195,39,26683.34,197,553,378356.03,0,0,0.00,0,0,0.00,0,0,0.00
3726,26,H3,99,NICOLÁS ROMERO,Naucalpan de Juárez,15060,Naucalpan,VIII,Habitacional interés social,Habitacional,NA,120,188945.4276,120,592,188945.43,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
5948,23,E1,92,TLALNEPANTLA DE BAZ,Naucalpan de Juárez,15104,Tlalnepantla,XII,Equipamiento,Equipamiento,NA,113,464844.0024,113,592,464844.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
5468,53,H1,6,TEPOTZOTLÁN,Naucalpan de Juárez,15095,Cuautitlán Izcalli,IV,Habitacional precario,Habitacional,NA,122,1556757.979,122,592,1556757.98,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
6091,46,H2,92,TLALNEPANTLA DE BAZ,Naucalpan de Juárez,15104,Tlalnepantla,XII,Habitacional popular,Habitacional,NA,114,550537.5933,113,8,7439.70,114,584,543097.90,0,0,0.00,0,0,0.00,0,0,0.00
1668,47,H3,121,CUAUTITLÁN IZCALLI,Naucalpan de Juárez,15121,Cuautitlán Izcalli,IV,Habitacional interés social,Habitacional,NA,127,450852.8493,127,593,450852.85,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1715,130,H3,121,CUAUTITLÁN IZCALLI,Naucalpan de Juárez,15121,Cuautitlán Izcalli,IV,Habitacional interés social,Habitacional,NA,124,507840.5158,124,554,474441.22,125,39,33399.29,0,0,0.00,0,0,0.00,0,0,0.00
6607,29,I1,8,TULTITLÁN,Ecatepec de Morelos,15109,Tultitlán,XIV,Industrial económica,Industrial,NA,137,57890.06387,137,593,57890.06,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
