"X__gid","cod","tipo","cveigecem","nom_mun","deleg","cveinegi","nom_reg","num_reg","uso","tipologia","valm2","distrito_centro","area","distrito1_nombre","distrito1_puntos","distrito2_nombre","distrito2_puntos","distrito3_nombre","distrito3_puntos","distrito4_nombre","distrito4_puntos","distrito5_nombre","distrito5_puntos"
1903,"010","H2","094","ECATEPEC DE MORELOS","Ecatepec de Morelos","15033","Ecatepec","V","Habitacional popular","Habitacional",NA,"150",644330.809054762,"150",71,"151",29,"0",0,"0",0,"0",0
655,"110","H1","081","ATENCO","Ecatepec de Morelos","15011","Texcoco","XI","Habitacional precario","Habitacional",NA,"173",8896509.02172329,"170",28,"173",72,"0",0,"0",0,"0",0
5661,"108","H5","079","TEXCOCO","Texcoco","15099","Texcoco","XI","Habitacional residencial bueno","Habitacional",NA,"174",56914.1119636036,"174",100,"0",0,"0",0,"0",0,"0",0
656,"101","H1","081","ATENCO","Ecatepec de Morelos","15011","Texcoco","XI","Habitacional precario","Habitacional",NA,"170",107984.68491203,"170",100,"0",0,"0",0,"0",0,"0",0
592,"011","H1","010","AMECAMECA","Nezahualcóyotl","15009","Amecameca","I","Habitacional precario","Habitacional",NA,"207",1351423.49954988,"207",100,"0",0,"0",0,"0",0,"0",0
663,"014","H2","081","ATENCO","Ecatepec de Morelos","15011","Texcoco","XI","Habitacional popular","Habitacional",NA,"170",1003043.49212637,"170",100,"0",0,"0",0,"0",0,"0",0
657,"008","H2","081","ATENCO","Ecatepec de Morelos","15011","Texcoco","XI","Habitacional popular","Habitacional",NA,"170",548211.597380837,"170",100,"0",0,"0",0,"0",0,"0",0
672,"115","H2","081","ATENCO","Ecatepec de Morelos","15011","Texcoco","XI","Habitacional popular","Habitacional",NA,"170",483007.29668965,"170",100,"0",0,"0",0,"0",0,"0",0
668,"119","H1","081","ATENCO","Ecatepec de Morelos","15011","Texcoco","XI","Habitacional precario","Habitacional",NA,"173",628412.81473599,"169",13,"173",86,"0",0,"0",0,"0",0
1904,"057","H3","094","ECATEPEC DE MORELOS","Ecatepec de Morelos","15033","Ecatepec","V","Habitacional interés social","Habitacional",NA,"163",383871.016113982,"162",6,"163",94,"0",0,"0",0,"0",0
669,"111","H2","081","ATENCO","Ecatepec de Morelos","15011","Texcoco","XI","Habitacional popular","Habitacional",NA,"172",432242.76394135,"170",2,"172",95,"173",3,"0",0,"0",0
1905,"168","H3","094","ECATEPEC DE MORELOS","Ecatepec de Morelos","15033","Ecatepec","V","Habitacional interés social","Habitacional",NA,"147",17544.6239029132,"147",100,"0",0,"0",0,"0",0,"0",0
1669,"038","H2","121","CUAUTITLÁN IZCALLI","Naucalpan de Juárez","15121","Cuautitlán Izcalli","IV","Habitacional popular","Habitacional",NA,"125",788584.240692992,"125",100,"0",0,"0",0,"0",0,"0",0
570,"007","H1","010","AMECAMECA","Nezahualcóyotl","15009","Amecameca","I","Habitacional precario","Habitacional",NA,"207",966255.092759769,"207",100,"0",0,"0",0,"0",0,"0",0
1913,"078","H2","094","ECATEPEC DE MORELOS","Ecatepec de Morelos","15033","Ecatepec","V","Habitacional popular","Habitacional",NA,"162",286778.218174295,"161",30,"162",70,"0",0,"0",0,"0",0
1700,"019","H4","121","CUAUTITLÁN IZCALLI","Naucalpan de Juárez","15121","Cuautitlán Izcalli","IV","Habitacional residencial medio","Habitacional",NA,"126",561048.379300244,"126",99,"128",1,"0",0,"0",0,"0",0
1702,"004","C3","121","CUAUTITLÁN IZCALLI","Naucalpan de Juárez","15121","Cuautitlán Izcalli","IV","Comercial alto","Comercial",NA,"126",514621.947803352,"126",67,"127",33,"0",0,"0",0,"0",0
1703,"123","H1","121","CUAUTITLÁN IZCALLI","Naucalpan de Juárez","15121","Cuautitlán Izcalli","IV","Habitacional precario","Habitacional",NA,"125",52416.6351913065,"125",94,"128",6,"0",0,"0",0,"0",0
1704,"057","H1","121","CUAUTITLÁN IZCALLI","Naucalpan de Juárez","15121","Cuautitlán Izcalli","IV","Habitacional precario","Habitacional",NA,"128",191509.169422773,"128",100,"0",0,"0",0,"0",0,"0",0
572,"006","H1","010","AMECAMECA","Nezahualcóyotl","15009","Amecameca","I","Habitacional precario","Habitacional",NA,"207",1486170.89600891,"206",7,"207",93,"0",0,"0",0,"0",0
1670,"100","H3","121","CUAUTITLÁN IZCALLI","Naucalpan de Juárez","15121","Cuautitlán Izcalli","IV","Habitacional interés social","Habitacional",NA,"124",539658.115464651,"124",76,"126",24,"0",0,"0",0,"0",0
1671,"021","H3","121","CUAUTITLÁN IZCALLI","Naucalpan de Juárez","15121","Cuautitlán Izcalli","IV","Habitacional interés social","Habitacional",NA,"126",350674.598600374,"126",91,"128",9,"0",0,"0",0,"0",0
934,"027","H1","044","AXAPUSCO","Texcoco","15016","Ecatepec","V","Habitacional precario","Habitacional",NA,"171",295452.204480846,"171",100,"0",0,"0",0,"0",0,"0",0
627,"009","H1","116","APAXCO","Ecatepec de Morelos","15010","Zumpango","XVI","Habitacional precario","Habitacional",NA,"134",1698886.4909976,"134",100,"0",0,"0",0,"0",0,"0",0
561,"012","H2","010","AMECAMECA","Nezahualcóyotl","15009","Amecameca","I","Habitacional popular","Habitacional",NA,"207",358968.077550595,"207",100,"0",0,"0",0,"0",0,"0",0
562,"103","H1","010","AMECAMECA","Nezahualcóyotl","15009","Amecameca","I","Habitacional precario","Habitacional",NA,"207",548010.658098092,"206",28,"207",72,"0",0,"0",0,"0",0
563,"102","H1","010","AMECAMECA","Nezahualcóyotl","15009","Amecameca","I","Habitacional precario","Habitacional",NA,"207",942927.63130019,"207",100,"0",0,"0",0,"0",0,"0",0
557,"005","E1","010","AMECAMECA","Nezahualcóyotl","15009","Amecameca","I","Equipamiento","Equipamiento",NA,"207",145548.305277478,"207",100,"0",0,"0",0,"0",0,"0",0
558,"004","C2","010","AMECAMECA","Nezahualcóyotl","15009","Amecameca","I","Comercial medio","Comercial",NA,"207",14435.5932401922,"207",100,"0",0,"0",0,"0",0,"0",0
559,"014","H2","010","AMECAMECA","Nezahualcóyotl","15009","Amecameca","I","Habitacional popular","Habitacional",NA,"207",713055.27704276,"207",100,"0",0,"0",0,"0",0,"0",0
629,"022","I3","116","APAXCO","Ecatepec de Morelos","15010","Zumpango","XVI","Industrial mediana","Industrial",NA,"134",405162.689840912,"134",96,"0",0,"0",0,"0",0,"0",0
1672,"101","H2","121","CUAUTITLÁN IZCALLI","Naucalpan de Juárez","15121","Cuautitlán Izcalli","IV","Habitacional popular","Habitacional",NA,"126",173925.395469772,"126",18,"127",44,"128",38,"0",0,"0",0
1705,"156","I2","121","CUAUTITLÁN IZCALLI","Naucalpan de Juárez","15121","Cuautitlán Izcalli","IV","Industrial ligera","Industrial",NA,"128",646657.020845283,"126",5,"127",1,"128",94,"0",0,"0",0
644,"107","H1","081","ATENCO","Ecatepec de Morelos","15011","Texcoco","XI","Habitacional precario","Habitacional",NA,"173",4153708.84709095,"170",43,"173",57,"0",0,"0",0,"0",0
569,"001","H2","010","AMECAMECA","Nezahualcóyotl","15009","Amecameca","I","Habitacional popular","Habitacional",NA,"207",2940261.03612147,"206",1,"207",99,"0",0,"0",0,"0",0
645,"104","H2","081","ATENCO","Ecatepec de Morelos","15011","Texcoco","XI","Habitacional popular","Habitacional",NA,"172",598206.403521011,"172",100,"0",0,"0",0,"0",0,"0",0
580,"002","H1","010","AMECAMECA","Nezahualcóyotl","15009","Amecameca","I","Habitacional precario","Habitacional",NA,"207",550676.876710598,"207",100,"0",0,"0",0,"0",0,"0",0
577,"027","H2","010","AMECAMECA","Nezahualcóyotl","15009","Amecameca","I","Habitacional popular","Habitacional",NA,"207",1999091.65369203,"206",4,"207",96,"0",0,"0",0,"0",0
578,"028","I1","010","AMECAMECA","Nezahualcóyotl","15009","Amecameca","I","Industrial económica","Industrial",NA,"207",241101.883315255,"207",100,"0",0,"0",0,"0",0,"0",0
579,"003","H1","010","AMECAMECA","Nezahualcóyotl","15009","Amecameca","I","Habitacional precario","Habitacional",NA,"207",204676.303485245,"207",100,"0",0,"0",0,"0",0,"0",0
582,"010","H1","010","AMECAMECA","Nezahualcóyotl","15009","Amecameca","I","Habitacional precario","Habitacional",NA,"207",1023620.20342178,"207",100,"0",0,"0",0,"0",0,"0",0
583,"023","H2","010","AMECAMECA","Nezahualcóyotl","15009","Amecameca","I","Habitacional popular","Habitacional",NA,"207",561338.426829409,"205",21,"207",79,"0",0,"0",0,"0",0
584,"026","H1","010","AMECAMECA","Nezahualcóyotl","15009","Amecameca","I","Habitacional precario","Habitacional",NA,"207",369593.911260705,"207",100,"0",0,"0",0,"0",0,"0",0
585,"020","H3","010","AMECAMECA","Nezahualcóyotl","15009","Amecameca","I","Habitacional interés social","Habitacional",NA,"207",7788.16404921736,"206",1,"207",99,"0",0,"0",0,"0",0
646,"030","H2","081","ATENCO","Ecatepec de Morelos","15011","Texcoco","XI","Habitacional popular","Habitacional",NA,"170",1096159.3138141,"170",86,"172",14,"0",0,"0",0,"0",0
1706,"044","H2","121","CUAUTITLÁN IZCALLI","Naucalpan de Juárez","15121","Cuautitlán Izcalli","IV","Habitacional popular","Habitacional",NA,"128",177340.978961506,"128",95,"130",5,"0",0,"0",0,"0",0
591,"031","H1","010","AMECAMECA","Nezahualcóyotl","15009","Amecameca","I","Habitacional precario","Habitacional",NA,"207",1368453.60495174,"207",100,"0",0,"0",0,"0",0,"0",0
647,"105","H2","081","ATENCO","Ecatepec de Morelos","15011","Texcoco","XI","Habitacional popular","Habitacional",NA,"172",189355.672745099,"172",72,"173",28,"0",0,"0",0,"0",0
1707,"016","H2","121","CUAUTITLÁN IZCALLI","Naucalpan de Juárez","15121","Cuautitlán Izcalli","IV","Habitacional popular","Habitacional",NA,"124",104048.372046374,"124",100,"0",0,"0",0,"0",0,"0",0
596,"017","H2","010","AMECAMECA","Nezahualcóyotl","15009","Amecameca","I","Habitacional popular","Habitacional",NA,"206",436190.99258687,"206",92,"207",8,"0",0,"0",0,"0",0
597,"008","H3","010","AMECAMECA","Nezahualcóyotl","15009","Amecameca","I","Habitacional interés social","Habitacional",NA,"207",20991.1148325764,"207",100,"0",0,"0",0,"0",0,"0",0
648,"109","H1","081","ATENCO","Ecatepec de Morelos","15011","Texcoco","XI","Habitacional precario","Habitacional",NA,"170",4044937.15163941,"170",65,"172",2,"173",33,"0",0,"0",0
649,"114","E1","081","ATENCO","Ecatepec de Morelos","15011","Texcoco","XI","Equipamiento","Equipamiento",NA,"170",187338.62631233,"170",84,"173",16,"0",0,"0",0,"0",0
599,"022","H1","010","AMECAMECA","Nezahualcóyotl","15009","Amecameca","I","Habitacional precario","Habitacional",NA,"207",350337.830717096,"205",15,"206",4,"207",81,"0",0,"0",0
601,"101","H4","010","AMECAMECA","Nezahualcóyotl","15009","Amecameca","I","Habitacional residencial medio","Habitacional",NA,"207",100801.735409278,"207",100,"0",0,"0",0,"0",0,"0",0
602,"011","H1","116","APAXCO","Ecatepec de Morelos","15010","Zumpango","XVI","Habitacional precario","Habitacional",NA,"134",331427.511554748,"134",100,"0",0,"0",0,"0",0,"0",0
604,"046","H1","116","APAXCO","Ecatepec de Morelos","15010","Zumpango","XVI","Habitacional precario","Habitacional",NA,"134",64684.3532036673,"134",100,"0",0,"0",0,"0",0,"0",0
609,"008","H1","116","APAXCO","Ecatepec de Morelos","15010","Zumpango","XVI","Habitacional precario","Habitacional",NA,"134",308231.472436686,"134",100,"0",0,"0",0,"0",0,"0",0
610,"016","H1","116","APAXCO","Ecatepec de Morelos","15010","Zumpango","XVI","Habitacional precario","Habitacional",NA,"134",158187.946576881,"134",100,"0",0,"0",0,"0",0,"0",0
623,"010","I4","116","APAXCO","Ecatepec de Morelos","15010","Zumpango","XVI","Industrial pesada","Industrial",NA,"134",3593640.86942434,"134",100,"0",0,"0",0,"0",0,"0",0
624,"004","H1","116","APAXCO","Ecatepec de Morelos","15010","Zumpango","XVI","Habitacional precario","Habitacional",NA,"134",463121.673799776,"134",100,"0",0,"0",0,"0",0,"0",0
625,"018","H2","116","APAXCO","Ecatepec de Morelos","15010","Zumpango","XVI","Habitacional popular","Habitacional",NA,"134",214404.163138178,"134",100,"0",0,"0",0,"0",0,"0",0
626,"023","H1","116","APAXCO","Ecatepec de Morelos","15010","Zumpango","XVI","Habitacional precario","Habitacional",NA,"134",1065479.55737197,"134",100,"0",0,"0",0,"0",0,"0",0
688,"100","H3","100","ATIZAPÁN DE ZARAGOZA","Naucalpan de Juárez","15013","Tlalnepantla","XII","Habitacional interés social","Habitacional",NA,"117",543713.5079517,"117",91,"118",9,"0",0,"0",0,"0",0
650,"102","H1","081","ATENCO","Ecatepec de Morelos","15011","Texcoco","XI","Habitacional precario","Habitacional",NA,"170",138317.675640972,"170",63,"172",37,"0",0,"0",0,"0",0
633,"012","H1","116","APAXCO","Ecatepec de Morelos","15010","Zumpango","XVI","Habitacional precario","Habitacional",NA,"134",708835.904688844,"134",100,"0",0,"0",0,"0",0,"0",0
634,"019","I1","116","APAXCO","Ecatepec de Morelos","15010","Zumpango","XVI","Industrial económica","Industrial",NA,"134",346258.034847435,"134",100,"0",0,"0",0,"0",0,"0",0
636,"002","H4","116","APAXCO","Ecatepec de Morelos","15010","Zumpango","XVI","Habitacional residencial medio","Habitacional",NA,"134",88999.4630474208,"134",100,"0",0,"0",0,"0",0,"0",0
651,"106","H1","081","ATENCO","Ecatepec de Morelos","15011","Texcoco","XI","Habitacional precario","Habitacional",NA,"172",1408766.18397578,"172",85,"173",7,"174",8,"0",0,"0",0
637,"001","H2","116","APAXCO","Ecatepec de Morelos","15010","Zumpango","XVI","Habitacional popular","Habitacional",NA,"134",2001551.87342284,"134",100,"0",0,"0",0,"0",0,"0",0
643,"011","H2","081","ATENCO","Ecatepec de Morelos","15011","Texcoco","XI","Habitacional popular","Habitacional",NA,"170",587606.300691729,"170",100,"0",0,"0",0,"0",0,"0",0
662,"116","H1","081","ATENCO","Ecatepec de Morelos","15011","Texcoco","XI","Habitacional precario","Habitacional",NA,"170",1118745.71270629,"169",14,"170",86,"0",0,"0",0,"0",0
658,"108","H1","081","ATENCO","Ecatepec de Morelos","15011","Texcoco","XI","Habitacional precario","Habitacional",NA,"173",7170523.20047031,"170",38,"173",62,"0",0,"0",0,"0",0
1914,"027","H2","094","ECATEPEC DE MORELOS","Ecatepec de Morelos","15033","Ecatepec","V","Habitacional popular","Habitacional",NA,"158",324495.76981839,"158",100,"0",0,"0",0,"0",0,"0",0
665,"031","H1","081","ATENCO","Ecatepec de Morelos","15011","Texcoco","XI","Habitacional precario","Habitacional",NA,"170",4348349.17521076,"170",97,"172",3,"0",0,"0",0,"0",0
666,"103","H2","081","ATENCO","Ecatepec de Morelos","15011","Texcoco","XI","Habitacional popular","Habitacional",NA,"172",391576.234433815,"172",100,"0",0,"0",0,"0",0,"0",0
1915,"102","H3","094","ECATEPEC DE MORELOS","Ecatepec de Morelos","15033","Ecatepec","V","Habitacional interés social","Habitacional",NA,"158",44457.984281078,"158",100,"0",0,"0",0,"0",0,"0",0
1673,"020","H4","121","CUAUTITLÁN IZCALLI","Naucalpan de Juárez","15121","Cuautitlán Izcalli","IV","Habitacional residencial medio","Habitacional",NA,"126",819521.142045128,"126",90,"127",9,"128",1,"0",0,"0",0
1925,"193","C3","094","ECATEPEC DE MORELOS","Ecatepec de Morelos","15033","Ecatepec","V","Comercial alto","Comercial",NA,"161",283634.026161343,"158",1,"159",7,"161",90,"162",1,"0",0
1819,"051","H2","094","ECATEPEC DE MORELOS","Ecatepec de Morelos","15033","Ecatepec","V","Habitacional popular","Habitacional",NA,"162",40438.8361133635,"162",99,"163",1,"0",0,"0",0,"0",0
1708,"002","C3","121","CUAUTITLÁN IZCALLI","Naucalpan de Juárez","15121","Cuautitlán Izcalli","IV","Comercial alto","Comercial",NA,"126",223982.515274715,"126",100,"0",0,"0",0,"0",0,"0",0
691,"013","H4","100","ATIZAPÁN DE ZARAGOZA","Naucalpan de Juárez","15013","Tlalnepantla","XII","Habitacional residencial medio","Habitacional",NA,"111",591079.301024295,"111",92,"116",8,"0",0,"0",0,"0",0
692,"103","H4","100","ATIZAPÁN DE ZARAGOZA","Naucalpan de Juárez","15013","Tlalnepantla","XII","Habitacional residencial medio","Habitacional",NA,"116",427992.97710953,"116",100,"0",0,"0",0,"0",0,"0",0
697,"072","E1","100","ATIZAPÁN DE ZARAGOZA","Naucalpan de Juárez","15013","Tlalnepantla","XII","Equipamiento","Equipamiento",NA,"111",767218.055866365,"111",100,"0",0,"0",0,"0",0,"0",0
694,"122","H4","100","ATIZAPÁN DE ZARAGOZA","Naucalpan de Juárez","15013","Tlalnepantla","XII","Habitacional residencial medio","Habitacional",NA,"111",1667084.98402195,"111",100,"0",0,"0",0,"0",0,"0",0
693,"113","H5","100","ATIZAPÁN DE ZARAGOZA","Naucalpan de Juárez","15013","Tlalnepantla","XII","Habitacional residencial bueno","Habitacional",NA,"111",3932049.84471827,"100",1,"111",81,"120",18,"0",0,"0",0
700,"115","H6","100","ATIZAPÁN DE ZARAGOZA","Naucalpan de Juárez","15013","Tlalnepantla","XII","Habitacional residencial muy bueno","Habitacional",NA,"111",618578.93291633,"111",100,"0",0,"0",0,"0",0,"0",0
1712,"120","I3","121","CUAUTITLÁN IZCALLI","Naucalpan de Juárez","15121","Cuautitlán Izcalli","IV","Industrial mediana","Industrial",NA,"128",475377.42427544,"128",100,"0",0,"0",0,"0",0,"0",0
695,"128","H6","100","ATIZAPÁN DE ZARAGOZA","Naucalpan de Juárez","15013","Tlalnepantla","XII","Habitacional residencial muy bueno","Habitacional",NA,"111",1973889.71978386,"111",100,"0",0,"0",0,"0",0,"0",0
1926,"136","E1","094","ECATEPEC DE MORELOS","Ecatepec de Morelos","15033","Ecatepec","V","Equipamiento","Equipamiento",NA,"146",79241.1193138734,"146",95,"147",5,"0",0,"0",0,"0",0
698,"053","H4","100","ATIZAPÁN DE ZARAGOZA","Naucalpan de Juárez","15013","Tlalnepantla","XII","Habitacional residencial medio","Habitacional",NA,"118",2015213.73944698,"116",19,"117",8,"118",66,"126",2,"127",5
702,"110","H6","100","ATIZAPÁN DE ZARAGOZA","Naucalpan de Juárez","15013","Tlalnepantla","XII","Habitacional residencial muy bueno","Habitacional",NA,"111",1532819.48037562,"111",100,"0",0,"0",0,"0",0,"0",0
699,"068","H6","100","ATIZAPÁN DE ZARAGOZA","Naucalpan de Juárez","15013","Tlalnepantla","XII","Habitacional residencial muy bueno","Habitacional",NA,"111",3789924.7376095,"111",100,"0",0,"0",0,"0",0,"0",0
1945,"131","H2","094","ECATEPEC DE MORELOS","Ecatepec de Morelos","15033","Ecatepec","V","Habitacional popular","Habitacional",NA,"154",507841.393983504,"154",99,"173",1,"0",0,"0",0,"0",0
701,"111","H6","100","ATIZAPÁN DE ZARAGOZA","Naucalpan de Juárez","15013","Tlalnepantla","XII","Habitacional residencial muy bueno","Habitacional",NA,"111",447992.308285703,"111",100,"0",0,"0",0,"0",0,"0",0
704,"112","H6","100","ATIZAPÁN DE ZARAGOZA","Naucalpan de Juárez","15013","Tlalnepantla","XII","Habitacional residencial muy bueno","Habitacional",NA,"111",617597.549667572,"111",100,"0",0,"0",0,"0",0,"0",0
706,"025","H2","100","ATIZAPÁN DE ZARAGOZA","Naucalpan de Juárez","15013","Tlalnepantla","XII","Habitacional popular","Habitacional",NA,"117",2185144.18677124,"117",81,"118",19,"0",0,"0",0,"0",0
1946,"049","H3","094","ECATEPEC DE MORELOS","Ecatepec de Morelos","15033","Ecatepec","V","Habitacional interés social","Habitacional",NA,"154",118247.078686506,"154",98,"173",2,"0",0,"0",0,"0",0
708,"023","H2","100","ATIZAPÁN DE ZARAGOZA","Naucalpan de Juárez","15013","Tlalnepantla","XII","Habitacional popular","Habitacional",NA,"117",2194511.79143838,"116",10,"117",88,"118",2,"0",0,"0",0
709,"006","H4","100","ATIZAPÁN DE ZARAGOZA","Naucalpan de Juárez","15013","Tlalnepantla","XII","Habitacional residencial medio","Habitacional",NA,"111",1547951.35986694,"111",61,"116",17,"117",22,"0",0,"0",0
710,"120","H1","100","ATIZAPÁN DE ZARAGOZA","Naucalpan de Juárez","15013","Tlalnepantla","XII","Habitacional precario","Habitacional",NA,"111",489292.700103392,"111",100,"0",0,"0",0,"0",0,"0",0
1722,"121","E1","121","CUAUTITLÁN IZCALLI","Naucalpan de Juárez","15121","Cuautitlán Izcalli","IV","Equipamiento","Equipamiento",NA,"128",1216059.88508387,"128",100,"0",0,"0",0,"0",0,"0",0
707,"101","C3","100","ATIZAPÁN DE ZARAGOZA","Naucalpan de Juárez","15013","Tlalnepantla","XII","Comercial alto","Comercial",NA,"111",155242.774691159,"111",73,"116",27,"0",0,"0",0,"0",0
711,"004","H5","100","ATIZAPÁN DE ZARAGOZA","Naucalpan de Juárez","15013","Tlalnepantla","XII","Habitacional residencial bueno","Habitacional",NA,"111",2652656.21663117,"108",5,"111",95,"0",0,"0",0,"0",0
