X__gid,cod,tipo,cveinegi,tipologia,distrito,area
5366,62,H1,15092,Habitacional,NA,932591.7765
5368,45,A2,15092,Agrícola,NA,2671348.061
5369,35,H1,15092,Habitacional,NA,690634.4946
5370,63,I1,15092,Industrial,NA,184232.1461
5371,59,H1,15092,Habitacional,NA,1723014.911
5448,15,H1,15094,Habitacional,207,146219.55
5372,116,H1,15093,Habitacional,NA,624958.5662
5387,108,A1,15093,Agrícola,NA,1011063.585
5373,103,H1,15093,Habitacional,NA,196052.5736
5374,128,H2,15093,Habitacional,NA,914012.0442
5376,105,H2,15093,Habitacional,NA,1126341.724
5375,104,A4,15093,Agrícola,NA,3233399.939
5377,125,H2,15093,Habitacional,NA,2715889.691
5378,10,I1,15093,Industrial,NA,82067.94717
5381,14,B1,15093,Agostadero,NA,191301.0616
5385,1,H2,15093,Habitacional,NA,1874804.552
5465,29,A4,15095,Agrícola,NA,1588797.363
5379,20,A4,15093,Agrícola,NA,7801983.919
5466,111,H2,15095,Habitacional,NA,4795118.683
5382,117,H2,15093,Habitacional,NA,801924.7298
5383,119,A4,15093,Agrícola,NA,534108.5767
5384,102,H1,15093,Habitacional,NA,267061.8091
5388,107,H2,15093,Habitacional,NA,815699.1869
5386,17,A2,15093,Agrícola,NA,2607724.498
5389,3,H2,15093,Habitacional,NA,280195.1747
5395,112,H1,15093,Habitacional,NA,1362368.473
5391,126,H1,15093,Habitacional,NA,1994154.079
5392,111,A1,15093,Agrícola,NA,1392886.273
5396,100,H2,15093,Habitacional,NA,75781.70563
5393,16,B1,15093,Agostadero,NA,2467712.458
5399,129,H1,15093,Habitacional,NA,1231613.848
5394,15,F1,15093,Forestal,NA,16162840.46
5405,11,H1,15093,Habitacional,NA,301438.6266
5496,112,H2,15095,Habitacional,NA,220893.732
5400,106,H2,15093,Habitacional,NA,2401825.419
5401,22,A4,15093,Agrícola,NA,15741095.28
5406,9,H2,15093,Habitacional,NA,971805.8195
5402,27,A4,15093,Agrícola,NA,2915975.24
5403,127,A1,15093,Agrícola,NA,616706.8852
5404,18,B1,15093,Agostadero,NA,11136936.24
5412,118,H2,15093,Habitacional,NA,1447057.082
5413,122,F1,15093,Forestal,NA,2459116.01
5414,19,B1,15093,Agostadero,NA,14440120.55
5417,109,H2,15093,Habitacional,NA,1334123.04
5415,21,A4,15093,Agrícola,NA,7793085.595
5418,124,A4,15093,Agrícola,NA,2728288.541
5422,26,B1,15093,Agostadero,NA,6749576.072
5419,33,A4,15093,Agrícola,NA,1889361.721
5420,28,A4,15093,Agrícola,NA,3472869.646
5423,32,H1,15093,Habitacional,NA,66085.24093
5424,24,A2,15093,Agrícola,NA,12718887.72
5421,30,A4,15093,Agrícola,NA,3858099.187
5426,121,H2,15093,Habitacional,NA,280208.7546
5425,25,A4,15093,Agrícola,NA,13827585.91
5427,120,H1,15093,Habitacional,NA,2626052.73
5428,5,H2,15094,Habitacional,207,660789.9528
5429,7,H4,15094,Habitacional,207,143285.8648
5430,17,A1,15094,Agrícola,207,283276.1745
5431,22,A4,15094,Agrícola,207,1264562.569
5434,18,H1,15094,Habitacional,207,350328.5921
5436,25,A4,15094,Agrícola,207,3933468.755
5441,13,H5,15094,Habitacional,207,1042920.576
5437,12,H1,15094,Habitacional,207,1153274.78
5438,23,G1,15094,Eriazo,NA,3917240.143
5439,24,A4,15094,Agrícola,207,5705818.559
5443,19,A4,15094,Agrícola,207,10991953.42
5444,2,E1,15094,Equipamiento,207,120270.9816
5446,1,H2,15094,Habitacional,207,1542782.248
5449,9,H2,15094,Habitacional,207,1089446.764
5450,11,H4,15094,Habitacional,207,116128.8605
5451,4,I1,15094,Industrial,207,81052.53278
5452,21,A4,15094,Agrícola,207,13816928.25
5467,30,A4,15095,Agrícola,NA,3016224.78
5453,110,H1,15095,Habitacional,NA,3475252.246
5454,122,I2,15095,Industrial,NA,694107.977
5472,21,I2,15095,Industrial,NA,26183.32016
5512,131,H1,15095,Habitacional,NA,502495.7541
5455,38,A4,15095,Agrícola,NA,3160400.588
5456,19,H2,15095,Habitacional,NA,45351.12955
5504,128,H1,15095,Habitacional,NA,930978.6495
6005,56,C2,15104,Comercial,NA,38299.17393
5657,126,H1,15099,Habitacional,NA,2240502.497
5457,43,A4,15095,Agrícola,NA,1999247.014
5458,37,A4,15095,Agrícola,NA,24351759.99
5459,39,A4,15095,Agrícola,NA,792166.0373
5460,115,I3,15095,Industrial,NA,59693.80723
5505,9,H2,15095,Habitacional,NA,556634.1523
5669,18,H3,15099,Habitacional,NA,419969.2476
5461,17,H2,15095,Habitacional,NA,1170899.705
5462,28,A4,15095,Agrícola,NA,1649507.778
5463,20,H2,15095,Habitacional,NA,942432.222
5464,133,H4,15095,Habitacional,NA,624452.65
5618,52,H2,15099,Habitacional,NA,386965.1761
5468,53,H1,15095,Habitacional,NA,1556757.979
5506,121,E1,15095,Equipamiento,NA,769415.6681
5675,146,A4,15099,Agrícola,NA,858235.1295
5469,48,L3,15095,Especial,NA,22251644.51
5520,135,A1,15095,Agrícola,NA,211428.8711
5676,187,A4,15099,Agrícola,NA,65279201.61
5470,137,H1,15095,Habitacional,NA,635041.5907
5471,18,E1,15095,Equipamiento,NA,462397.8691
5473,136,A1,15095,Agrícola,NA,2469778.184
5510,44,A4,15095,Agrícola,NA,3766739.551
5474,140,A1,15095,Agrícola,NA,872025.911
5475,47,L3,15095,Especial,NA,15604868.12
5476,46,L3,15095,Especial,NA,4190961.571
5477,130,A1,15095,Agrícola,NA,2406560.601
5485,54,H1,15095,Habitacional,NA,713866.9744
5486,27,A4,15095,Agrícola,NA,3066159.692
5478,142,H1,15095,Habitacional,NA,1841832.888
5479,45,L3,15095,Especial,NA,36759497.34
5480,108,H5,15095,Habitacional,NA,3142190.372
5481,33,L2,15095,Especial,NA,984874.136
5491,42,A4,15095,Agrícola,NA,1360565.407
5511,107,I2,15095,Industrial,NA,57623.40176
5482,50,H1,15095,Habitacional,NA,1052324.499
5483,139,A1,15095,Agrícola,NA,646813.9912
5484,51,H1,15095,Habitacional,NA,838713.5787
5534,35,A4,15096,Agrícola,NA,1730850.354
5487,125,H1,15095,Habitacional,NA,1884936.679
5488,124,H1,15095,Habitacional,NA,134395.8784
5489,123,H3,15095,Habitacional,NA,74517.003
5490,40,A4,15095,Agrícola,NA,6480148.797
5551,14,H1,15096,Habitacional,NA,617813.5012
5492,41,A4,15095,Agrícola,NA,2634299.277
5495,127,H1,15095,Habitacional,NA,811471.9582
5493,26,A4,15095,Agrícola,NA,1618804.418
5494,25,L2,15095,Especial,NA,91113.84561
5500,109,H5,15095,Habitacional,NA,499702.9137
5497,1,H2,15095,Habitacional,NA,1878155.686
5498,4,I3,15095,Industrial,NA,483468.0608
5499,134,H1,15095,Habitacional,NA,3560446.856
5501,52,H1,15095,Habitacional,NA,697881.0076
5502,32,H2,15095,Habitacional,NA,501041.3365
6068,119,E1,15104,Equipamiento,NA,537486.0887
5507,24,H1,15095,Habitacional,NA,624150.4375
5508,34,A4,15095,Agrícola,NA,2131424.068
5513,16,H1,15095,Habitacional,NA,766420.6948
5700,3,H2,15099,Habitacional,NA,74450.84478
5509,141,H1,15095,Habitacional,NA,5238535.239
5517,11,H3,15095,Habitacional,NA,316380.5313
5514,23,H2,15095,Habitacional,NA,734594.2332
5515,138,A1,15095,Agrícola,NA,742717.493
5516,31,A2,15095,Agrícola,NA,92330.60233
6584,21,H3,15108,Habitacional,NA,298605.4203
5518,106,H2,15095,Habitacional,NA,1931787.523
6585,23,H3,15108,Habitacional,NA,144173.704
5519,129,H1,15095,Habitacional,NA,2099126.55
6038,108,H3,15104,Habitacional,NA,98466.77382
5521,15,H2,15095,Habitacional,NA,1263525.315
5539,1,H2,15096,Habitacional,NA,909695.3024
5522,36,A4,15095,Agrícola,NA,3331817.169
5716,90,H2,15099,Habitacional,NA,2099479.064
5523,126,H2,15095,Habitacional,NA,1192050.578
5540,11,H2,15096,Habitacional,NA,568900.1652
5524,120,H1,15095,Habitacional,NA,8676064.59
5525,2,I3,15095,Industrial,NA,436964.6928
5526,3,I2,15095,Industrial,NA,585325.5909
6586,12,H3,15108,Habitacional,NA,34294.73607
5527,7,H1,15096,Habitacional,NA,1509876.775
5528,36,A4,15096,Agrícola,NA,2499783.251
5529,4,H2,15096,Habitacional,NA,499928.5621
5530,9,H1,15096,Habitacional,NA,792968.2787
6587,6,H2,15108,Habitacional,NA,290073.5421
5531,33,B2,15096,Agostadero,NA,13736526.49
5532,29,A4,15096,Agrícola,NA,1080508.302
5533,30,A2,15096,Agrícola,NA,7058637.548
5535,31,A4,15096,Agrícola,NA,869539.2099
5538,5,H1,15096,Habitacional,NA,2012879.023
5536,23,A2,15096,Agrícola,NA,14388068.68
5537,13,H1,15096,Habitacional,NA,291416.8486
5541,21,A2,15096,Agrícola,NA,1580067.539
5542,12,H1,15096,Habitacional,NA,1167936.37
5543,10,H2,15096,Habitacional,NA,674182.9245
5544,27,A4,15096,Agrícola,NA,735226.9764
5545,32,F1,15096,Forestal,NA,1579686.018
6039,17,C2,15104,Comercial,NA,50566.07713
5546,26,A2,15096,Agrícola,NA,1432017.156
5547,6,H1,15096,Habitacional,NA,1543016.268
5548,34,A2,15096,Agrícola,NA,2144401.442
5549,37,I1,15096,Industrial,NA,6910883.78
5550,8,H1,15096,Habitacional,NA,3536777.664
6040,231,C3,15104,Comercial,NA,98743.95806
5552,28,B1,15096,Agostadero,NA,8586844.78
5553,2,H1,15096,Habitacional,NA,1087158.084
5554,3,H1,15096,Habitacional,NA,4473128.701
5555,22,A4,15096,Agrícola,NA,776001.2412
5556,24,A4,15096,Agrícola,NA,4786719.883
5557,25,A4,15096,Agrícola,NA,3694733.527
5558,38,G1,15096,Eriazo,NA,2700225.196
5615,202,H1,15099,Habitacional,NA,77641.88177
5627,13,H2,15099,Habitacional,NA,318512.7769
5616,51,I1,15099,Industrial,NA,662857.3491
5724,43,H2,15099,Habitacional,NA,379079.8276
5725,8,H4,15099,Habitacional,NA,304361.495
5726,5,H3,15099,Habitacional,NA,69951.06691
5701,9,H2,15099,Habitacional,NA,1021358.468
5622,177,F1,15099,Forestal,NA,1647527.505
5623,170,C2,15099,Comercial,NA,167771.2829
5702,200,H1,15099,Habitacional,NA,763746.5001
5619,50,H2,15099,Habitacional,NA,5023900.668
5620,167,A4,15099,Agrícola,NA,2711434.988
5621,153,H1,15099,Habitacional,NA,84677.13546
5727,11,C2,15099,Comercial,NA,126790.6948
5703,132,H1,15099,Habitacional,NA,1532119.115
5624,147,A4,15099,Agrícola,NA,2337979.809
5628,145,A4,15099,Agrícola,NA,820521.6645
5625,201,H1,15099,Habitacional,NA,1890553.249
5632,76,H2,15099,Habitacional,NA,2296959.22
5626,179,A4,15099,Agrícola,NA,3195574.8
5630,79,H4,15099,Habitacional,NA,812441.2916
5631,121,H2,15099,Habitacional,NA,698753.6971
5633,197,A2,15099,Agrícola,NA,2169688.715
5634,49,H2,15099,Habitacional,NA,290114.6243
5635,198,H1,15099,Habitacional,NA,714642.8261
5644,53,H2,15099,Habitacional,NA,2900879.921
5652,2,H1,15099,Habitacional,NA,1949659.753
5653,86,H2,15099,Habitacional,NA,768595.9955
5654,35,H3,15099,Habitacional,NA,29401.27315
5645,124,A2,15099,Agrícola,NA,6016637.36
5646,7,C2,15099,Comercial,NA,125231.099
5647,120,I2,15099,Industrial,NA,1132976.722
5648,103,I2,15099,Industrial,NA,248384.5249
5655,10,H2,15099,Habitacional,NA,399930.8956
5656,42,H2,15099,Habitacional,NA,324549.7408
5658,41,H2,15099,Habitacional,NA,2198450.077
5659,199,H1,15099,Habitacional,NA,48475.68017
5660,66,I2,15099,Industrial,NA,155282.7858
5665,159,H2,15099,Habitacional,NA,3205033.014
5666,23,H3,15099,Habitacional,NA,441202.1736
5667,135,H1,15099,Habitacional,NA,158981.652
5668,22,H2,15099,Habitacional,NA,67545.9572
5670,144,A4,15099,Agrícola,NA,1740955.199
5671,164,A4,15099,Agrícola,NA,507520.8804
5672,55,H2,15099,Habitacional,NA,2760603.037
5673,156,H1,15099,Habitacional,NA,2686023.121
5674,60,H2,15099,Habitacional,NA,2462627.296
6050,42,I2,15104,Industrial,NA,188667.416
5677,186,H2,15099,Habitacional,NA,1813887.435
5678,71,I3,15099,Industrial,NA,224548.7701
5679,69,H2,15099,Habitacional,NA,460071.7397
5680,150,H1,15099,Habitacional,NA,2738758.677
5681,127,H1,15099,Habitacional,NA,464121.8687
6579,13,H2,15108,Habitacional,NA,1914140.008
5682,134,A4,15099,Agrícola,NA,3985232.058
5683,128,E1,15099,Equipamiento,NA,654207.1985
5686,136,E1,15099,Equipamiento,NA,4482837.856
5687,155,H1,15099,Habitacional,NA,477352.9555
5688,97,I2,15099,Industrial,NA,63789.22717
6580,1,H2,15108,Habitacional,NA,981663.3426
5684,203,A4,15099,Agrícola,NA,9850405.488
5685,77,I2,15099,Industrial,NA,76236.57528
5709,6,H1,15099,Habitacional,NA,874524.639
6581,11,H1,15108,Habitacional,NA,343588.4852
6582,22,H3,15108,Habitacional,NA,620409.6062
5689,63,H2,15099,Habitacional,NA,3433633.608
5690,137,H2,15099,Habitacional,NA,360544.4381
5694,143,H1,15099,Habitacional,NA,5405738.434
5695,142,H3,15099,Habitacional,NA,87360.23839
5696,133,H1,15099,Habitacional,NA,292460.6467
5697,1,H2,15099,Habitacional,NA,3133037.556
5698,4,I2,15099,Industrial,NA,96424.82736
5705,161,H1,15099,Habitacional,NA,1819142.37
5712,204,A4,15099,Agrícola,NA,8537774.187
5713,149,A4,15099,Agrícola,NA,6181138.351
6583,10,H1,15108,Habitacional,NA,1297500.541
5704,188,F1,15099,Forestal,NA,2161137.995
5710,130,E1,15099,Equipamiento,NA,91691.08628
5736,189,F2,15099,Forestal,NA,698114.2655
5706,180,A3,15099,Agrícola,NA,6045799.282
5707,26,C2,15099,Comercial,NA,29038.06212
5708,27,H2,15099,Habitacional,NA,933087.5695
5744,17,H1,15100,Habitacional,NA,1423960.323
5745,2,H2,15100,Habitacional,NA,127377.5171
5714,29,H2,15099,Habitacional,NA,2884475.738
5715,131,I2,15099,Industrial,NA,992357.1754
5717,101,I2,15099,Industrial,NA,280010.0903
5718,193,L2,15099,Especial,NA,8188255.634
5719,166,H1,15099,Habitacional,NA,781553.57
5720,184,F1,15099,Forestal,NA,2995738.904
5746,19,I2,15100,Industrial,NA,402719.8918
5721,176,A4,15099,Agrícola,NA,6967908.783
5722,80,I2,15099,Industrial,NA,79683.38311
5723,148,H1,15099,Habitacional,NA,5114817.14
5729,152,A2,15099,Agrícola,NA,532262.8228
5730,38,H2,15099,Habitacional,NA,715597.9221
5731,185,H1,15099,Habitacional,NA,95432.33376
5732,195,L2,15099,Especial,NA,1654748.343
5733,191,L2,15099,Especial,NA,1421175.813
5734,17,H2,15099,Habitacional,NA,2258038.78
5735,205,H4,15099,Habitacional,NA,67932.61022
5738,183,A4,15099,Agrícola,NA,1621984.149
5739,181,F1,15099,Forestal,NA,116189268.5
5747,1,H2,15100,Habitacional,NA,1180606.655
5748,14,H1,15100,Habitacional,NA,1252195.996
5749,20,H1,15100,Habitacional,NA,99014.14782
5737,154,F2,15099,Forestal,NA,10497312.94
5740,194,L2,15099,Especial,NA,674430.4628
5750,4,A2,15100,Agrícola,NA,1142067.737
5751,3,A2,15100,Agrícola,NA,654288.3044
5741,196,L3,15099,Especial,NA,44320131.31
5742,192,L2,15099,Especial,NA,267278.2655
5743,10,H2,15100,Habitacional,NA,1195840.564
5753,5,H2,15100,Habitacional,NA,3093485.667
5754,15,I1,15100,Industrial,NA,139029.4268
5907,10,H2,15103,Habitacional,NA,236602.6048
5982,136,H2,15104,Habitacional,NA,630787.5304
6036,147,H2,15104,Habitacional,NA,14369.98533
6064,207,H3,15104,Habitacional,NA,8084.342422
6796,10,H2,15122,Habitacional,NA,4830077.168
5890,8,E1,15103,Equipamiento,NA,20130.58479
6818,11,H2,15122,Habitacional,NA,3490020.437
6830,35,C2,15122,Comercial,NA,142466.3718
5891,35,H1,15103,Habitacional,NA,99594.35271
6831,1,H2,15122,Habitacional,NA,1535097.337
5898,33,H4,15103,Habitacional,NA,42050.21284
5892,2,H2,15103,Habitacional,NA,229922.0931
5893,101,H3,15103,Habitacional,NA,40296.26972
5894,27,I2,15103,Industrial,NA,27271.0917
6878,10,H1,15112,Habitacional,NA,9773812.157
5895,50,A4,15103,Agrícola,NA,418769.9872
5899,42,A4,15103,Agrícola,NA,1149437.443
5902,19,I3,15103,Industrial,NA,270012.3611
5908,3,H2,15103,Habitacional,NA,286706.2472
5896,43,F1,15103,Forestal,NA,4536912.758
5897,41,A4,15103,Agrícola,NA,596352.6037
5901,23,E1,15103,Equipamiento,NA,65030.25639
5904,18,H1,15103,Habitacional,NA,454097.2922
5906,47,F1,15103,Forestal,NA,2272015.189
5909,14,E1,15103,Equipamiento,NA,56589.45851
5903,46,F1,15103,Forestal,NA,2631365.081
5905,22,E1,15103,Equipamiento,NA,51842.1428
5912,45,A3,15103,Agrícola,NA,779009.0869
5913,21,H2,15103,Habitacional,NA,757167.1727
5923,32,H1,15103,Habitacional,NA,797233.0682
5910,53,A4,15103,Agrícola,NA,3403385.176
5911,4,H3,15103,Habitacional,NA,73023.18998
5924,25,H2,15103,Habitacional,NA,310416.1554
5914,39,A4,15103,Agrícola,NA,4947033.177
5921,11,H4,15103,Habitacional,NA,209355.0795
5931,17,H4,15103,Habitacional,NA,125723.7434
5915,20,H2,15103,Habitacional,NA,644993.1714
5916,44,F1,15103,Forestal,NA,96055804.69
5922,12,H3,15103,Habitacional,NA,78322.81168
5954,58,C2,15104,Comercial,NA,92754.63094
5932,15,H3,15103,Habitacional,NA,129013.4007
5917,52,F1,15103,Forestal,NA,7924605.381
5918,54,H1,15103,Habitacional,NA,218290.4316
5919,36,A4,15103,Agrícola,NA,15358781.97
5920,38,G1,15103,Eriazo,NA,640658.3891
5930,29,H1,15103,Habitacional,NA,1171183.746
5925,30,H1,15103,Habitacional,NA,861986.4982
5926,26,E1,15103,Equipamiento,NA,45944.92675
5927,37,F1,15103,Forestal,NA,3062047.719
5928,48,A1,15103,Agrícola,NA,565164.9502
5929,16,H2,15103,Habitacional,NA,233872.1695
5939,24,H2,15103,Habitacional,NA,546693.4458
5936,51,A3,15103,Agrícola,NA,940024.7632
5937,28,H3,15103,Habitacional,NA,176051.0225
5938,31,H1,15103,Habitacional,NA,413678.4208
6026,128,H2,15104,Habitacional,NA,140209.9136
5943,1,H2,15103,Habitacional,NA,2154055.022
5949,148,I2,15104,Industrial,NA,42365.67247
5987,98,H3,15104,Habitacional,NA,283630.1159
5944,82,H2,15104,Habitacional,NA,1305219.473
5945,226,H4,15104,Habitacional,NA,26111.97797
5946,101,H4,15104,Habitacional,NA,141152.8768
5989,1,C2,15104,Comercial,NA,253865.2011
5950,66,H4,15104,Habitacional,NA,414456.1934
5951,68,H1,15104,Habitacional,NA,226618.1805
5952,151,E1,15104,Equipamiento,NA,123604.3008
5953,152,I2,15104,Industrial,NA,94610.9779
6035,9,H3,15104,Habitacional,NA,315343.7252
5958,7,H2,15104,Habitacional,NA,424780.134
5959,130,H4,15104,Habitacional,NA,343519.0083
5990,5,H4,15104,Habitacional,NA,720170.6147
5991,2,C2,15104,Comercial,NA,118398.6766
5960,77,H2,15104,Habitacional,NA,890484.3815
5961,87,H3,15104,Habitacional,NA,54861.17737
5962,132,H2,15104,Habitacional,NA,674271.7586
5963,86,H4,15104,Habitacional,NA,285662.9514
5964,64,H3,15104,Habitacional,NA,6069.291185
5967,60,C2,15104,Comercial,NA,117535.1148
5965,81,H2,15104,Habitacional,NA,653818.216
5966,118,H1,15104,Habitacional,NA,835560.6698
5974,26,H2,15104,Habitacional,NA,92762.06283
5968,95,H3,15104,Habitacional,NA,41829.73128
5969,34,H2,15104,Habitacional,NA,480317.8639
5970,99,H4,15104,Habitacional,NA,75223.11494
5971,140,I3,15104,Industrial,NA,835907.196
5972,102,H4,15104,Habitacional,NA,940452.3807
5973,96,H2,15104,Habitacional,NA,168117.0707
5975,133,H2,15104,Habitacional,NA,287211.8781
5976,134,H2,15104,Habitacional,NA,144884.8872
5977,111,H3,15104,Habitacional,NA,216257.2949
5978,129,H2,15104,Habitacional,NA,99486.91927
5979,31,H2,15104,Habitacional,NA,480772.2398
5983,213,H1,15104,Habitacional,NA,33031.03443
5984,122,H3,15104,Habitacional,NA,475878.0507
5992,33,H2,15104,Habitacional,NA,351993.3191
5980,135,H2,15104,Habitacional,NA,922078.4403
5985,224,H3,15104,Habitacional,NA,76789.39335
5986,123,H2,15104,Habitacional,NA,39841.69812
